shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
10006,44.223781,-76.526315,10001
10006,44.223634,-76.526161,10002
10006,44.223610,-76.526129,10003
10006,44.223590,-76.526092,10004
10006,44.223574,-76.526052,10005
10006,44.223561,-76.526009,10006
10006,44.223552,-76.525954,10007
10006,44.223550,-76.525919,10008
10006,44.223538,-76.525413,10009
10006,44.222434,-76.525298,10010
10006,44.222420,-76.525296,10011
10006,44.222420,-76.525296,20001
10006,44.221515,-76.525203,20002
10006,44.221515,-76.525203,30001
10006,44.221345,-76.525186,30002
10006,44.220939,-76.525148,30003
10006,44.220448,-76.524997,30004
10006,44.220518,-76.523810,30005
10006,44.220561,-76.522970,30006
10006,44.220561,-76.522970,40001
10006,44.220581,-76.522583,40002
10006,44.220688,-76.520773,40003
10006,44.220688,-76.520773,50001
10006,44.220705,-76.520468,50002
10006,44.220726,-76.520034,50003
10006,44.220801,-76.520020,50004
10006,44.220849,-76.520004,50005
10006,44.220871,-76.519993,50006
10006,44.220916,-76.519963,50007
10006,44.220956,-76.519926,50008
10006,44.220984,-76.519893,50009
10006,44.221017,-76.519844,50010
10006,44.221025,-76.519832,50011
10006,44.221262,-76.519361,50012
10006,44.221516,-76.518862,50013
10006,44.221724,-76.518498,50014
10006,44.222161,-76.517652,50015
10006,44.222228,-76.517481,50016
10006,44.222270,-76.517316,50017
10006,44.222270,-76.517316,60001
10006,44.222579,-76.516096,60002
10006,44.222953,-76.514925,60003
10006,44.223085,-76.514502,60004
10006,44.223085,-76.514502,70001
10006,44.223296,-76.513832,70002
10006,44.223626,-76.512766,70003
10006,44.223902,-76.511792,70004
10006,44.223902,-76.511792,80001
10006,44.224075,-76.511180,80002
10006,44.224441,-76.509997,80003
10006,44.224441,-76.509997,90001
10006,44.224490,-76.509838,90002
10006,44.224684,-76.509215,90003
10006,44.224843,-76.508676,90004
10006,44.224962,-76.508300,90005
10006,44.225219,-76.507429,90006
10006,44.225559,-76.506356,90007
10006,44.225559,-76.506356,100001
10006,44.225697,-76.505922,100002
10006,44.225967,-76.505042,100003
10006,44.225967,-76.505042,110001
10006,44.226003,-76.504927,110002
10006,44.226143,-76.504462,110003
10006,44.226362,-76.503765,110004
10006,44.226430,-76.503543,110005
10006,44.226702,-76.502653,110006
10006,44.226702,-76.502653,120001
10006,44.226752,-76.502489,120002
10006,44.226844,-76.502190,120003
10006,44.226880,-76.502060,120004
10006,44.226896,-76.501994,120005
10006,44.226909,-76.501927,120006
10006,44.227008,-76.501368,120007
10006,44.227269,-76.499912,120008
10006,44.227269,-76.499912,130001
10006,44.227300,-76.499737,130002
10006,44.227581,-76.498234,130003
10006,44.227581,-76.498234,140001
10006,44.227583,-76.498223,140002
10006,44.227851,-76.496751,140003
10006,44.227922,-76.496266,140004
10006,44.227927,-76.496225,140005
10006,44.227931,-76.496142,140006
10006,44.227932,-76.496018,140007
10006,44.227929,-76.495971,140008
10006,44.227929,-76.495971,150001
10006,44.227899,-76.495553,150002
10006,44.225414,-76.495579,150003
10006,44.225414,-76.495579,160001
10006,44.225093,-76.495582,160002
10006,44.224259,-76.495587,160003
10006,44.224287,-76.495274,160004
10006,44.224287,-76.495274,170001
10006,44.224310,-76.495020,170002
10006,44.222982,-76.495010,170003
10006,44.223001,-76.494297,170004
10006,44.223001,-76.494297,180001
10006,44.223010,-76.493954,180002
10006,44.223008,-76.493844,180003
10006,44.223000,-76.493735,180004
10006,44.222987,-76.493627,180005
10006,44.222979,-76.493574,180006
10006,44.222959,-76.493469,180007
10006,44.222933,-76.493364,180008
10006,44.222750,-76.492768,180009
10006,44.222733,-76.492699,180010
10006,44.222704,-76.492561,180011
10006,44.222682,-76.492419,180012
10006,44.222674,-76.492347,180013
10006,44.222661,-76.492204,180014
10006,44.222657,-76.492131,180015
10006,44.222655,-76.491987,180016
10006,44.222657,-76.491915,180017
10006,44.222684,-76.491450,180018
10006,44.222759,-76.490330,180019
10006,44.222770,-76.490306,180020
10006,44.223528,-76.490381,180021
10006,44.224748,-76.490509,180022
10006,44.224748,-76.490509,190001
10006,44.224942,-76.490529,190002
10006,44.225311,-76.490551,190003
10006,44.226894,-76.487955,190004
10006,44.226894,-76.487955,200001
10006,44.226894,-76.487954,200002
10006,44.226960,-76.487892,200003
10006,44.227754,-76.487183,200004
10006,44.228479,-76.486555,200005
10006,44.228479,-76.486555,210001
10006,44.228561,-76.486485,210002
10006,44.229305,-76.485837,210003
10006,44.230091,-76.485156,210004
10006,44.230345,-76.484948,210005
10006,44.230345,-76.484948,220001
10006,44.230933,-76.484467,220002
10006,44.231113,-76.485617,220003
10006,44.231113,-76.485617,230001
10006,44.231147,-76.485840,230002
10006,44.232046,-76.485561,230003
10006,44.232923,-76.485293,230004
10006,44.233201,-76.485209,230005
10006,44.233201,-76.485209,240001
10006,44.233529,-76.485108,240002
10006,44.234603,-76.485075,240003
10006,44.234603,-76.485075,250001
10006,44.234734,-76.485071,250002
10006,44.235821,-76.485108,250003
10006,44.236354,-76.485116,250004
10006,44.236354,-76.485116,260001
10006,44.236440,-76.485116,260002
10006,44.236747,-76.483866,260003
10006,44.236998,-76.482853,260004
10006,44.236998,-76.482853,270001
10006,44.237051,-76.482637,270002
10006,44.237256,-76.482665,270003
10006,44.238056,-76.482829,270004
10006,44.238056,-76.482829,280001
10006,44.238278,-76.482875,280002
10006,44.238037,-76.484176,280003
10006,44.237859,-76.485206,280004
10006,44.237950,-76.485255,280005
10006,44.237950,-76.485255,290001
10006,44.238417,-76.485506,290002
10006,44.238894,-76.485759,290003
10006,44.239028,-76.485843,290004
10006,44.239309,-76.485996,290005
10006,44.239309,-76.485996,300001
10006,44.240043,-76.486394,300002
10006,44.240263,-76.486543,300003
10006,44.240293,-76.486573,300004
10006,44.240293,-76.486573,310001
10006,44.240466,-76.486747,310002
10006,44.240826,-76.487148,310003
10006,44.241001,-76.487380,310004
10006,44.241091,-76.487470,310005
10006,44.241216,-76.487561,310006
10006,44.241295,-76.487602,310007
10006,44.241340,-76.487619,310008
10006,44.241543,-76.487664,310009
10006,44.241543,-76.487664,320001
10006,44.241909,-76.487746,320002
10006,44.242331,-76.487821,320003
10006,44.242573,-76.487841,320004
10006,44.242752,-76.487846,320005
10006,44.242752,-76.487846,330001
10006,44.242866,-76.487851,330002
10006,44.243819,-76.487729,330003
10006,44.244570,-76.487594,330004
10006,44.244570,-76.487594,340001
10006,44.244657,-76.487579,340002
10006,44.245688,-76.487416,340003
10006,44.245688,-76.487416,350001
10006,44.245708,-76.487412,350002
10006,44.247663,-76.487093,350003
10006,44.247703,-76.487086,350004
10006,44.247783,-76.487063,350005
10006,44.247861,-76.487032,350006
10006,44.247939,-76.486994,350007
10006,44.248234,-76.486811,350008
10006,44.248789,-76.486511,350009
10006,44.248789,-76.486511,360001
10006,44.250147,-76.485775,360002
10006,44.250147,-76.485775,360003
10006,44.250147,-76.485775,370001
10006,44.251164,-76.485598,370002
10006,44.251164,-76.485598,380001
10006,44.251451,-76.485549,380002
10006,44.252263,-76.485368,380003
10006,44.252325,-76.485347,380004
10006,44.252387,-76.485320,380005
10006,44.252448,-76.485286,380006
10006,44.252506,-76.485248,380007
10006,44.252791,-76.485021,380008
10006,44.252791,-76.485021,390001
10006,44.253070,-76.484797,390002
10006,44.253477,-76.484463,390003
10006,44.254417,-76.483588,390004
10006,44.254469,-76.483542,390005
10006,44.254523,-76.483498,390006
10006,44.254632,-76.483418,390007
10006,44.254745,-76.483347,390008
10006,44.254850,-76.483289,390009
10006,44.254850,-76.483289,400001
10006,44.254930,-76.483243,400002
10006,44.255109,-76.483172,400003
10006,44.255228,-76.483134,400004
10006,44.255347,-76.483105,400005
10006,44.255444,-76.483084,400006
10006,44.255541,-76.483068,400007
10006,44.255639,-76.483057,400008
10006,44.255737,-76.483050,400009
10006,44.256289,-76.483049,400010
10006,44.256380,-76.483053,400011
10006,44.256470,-76.483053,400012
10006,44.256561,-76.483047,400013
10006,44.256651,-76.483040,400014
10006,44.256741,-76.483028,400015
10006,44.257142,-76.482920,400016
10006,44.257142,-76.482920,410001
10006,44.257236,-76.482895,410002
10006,44.258594,-76.482268,410003
10006,44.259617,-76.481808,410004
10006,44.259617,-76.481808,420001
10006,44.259658,-76.481790,420002
10006,44.260950,-76.481210,420003
10006,44.261103,-76.482033,420004
10006,44.261114,-76.482108,420005
10006,44.261123,-76.482199,420006
10006,44.261124,-76.482229,420007
10006,44.261124,-76.482229,430001
10006,44.261127,-76.482290,430002
10006,44.261127,-76.482383,430003
10006,44.261122,-76.482474,430004
10006,44.261051,-76.483356,430005
10006,44.261014,-76.483789,430006
10006,44.261014,-76.483789,440001
10006,44.260927,-76.484818,440002
10006,44.260842,-76.485880,440003
10006,44.260842,-76.485880,450001
10006,44.260808,-76.486296,450002
10006,44.260699,-76.487750,450003
10006,44.260622,-76.488796,450004
10006,44.260622,-76.488796,460001
10006,44.260590,-76.489218,460002
10006,44.261857,-76.489404,460003
10006,44.261857,-76.489404,470001
10006,44.261986,-76.489424,470002
10006,44.261901,-76.490658,470003
10006,44.261721,-76.493151,470004
10006,44.261721,-76.493151,480001
10006,44.261711,-76.493293,480002
10006,44.261707,-76.493352,480003
10006,44.261467,-76.496554,480004
10006,44.262105,-76.496648,480005
10006,44.262160,-76.496666,480006
10006,44.262213,-76.496693,480007
10006,44.262251,-76.496722,480008
10006,44.262287,-76.496754,480009
10006,44.262330,-76.496807,480010
10006,44.262359,-76.496850,480011
10006,44.262385,-76.496898,480012
10006,44.262407,-76.496949,480013
10006,44.262430,-76.497025,480014
10006,44.262442,-76.497079,480015
10006,44.262451,-76.497158,480016
10006,44.262452,-76.497178,480017
10006,44.262436,-76.498254,480018
10006,44.262795,-76.498258,480019
10006,44.263660,-76.498289,480020
10006,44.263660,-76.498289,490001
10006,44.263666,-76.498289,490002
10006,44.263848,-76.498316,490003
10006,44.263922,-76.497234,490004
10006,44.263675,-76.497199,490005
10006,44.262656,-76.497057,490006
10006,44.262656,-76.497057,500001
10006,44.262430,-76.497025,500002
10006,44.262407,-76.496949,500003
10006,44.262385,-76.496898,500004
10006,44.262359,-76.496850,500005
10006,44.262330,-76.496807,500006
10006,44.262287,-76.496754,500007
10006,44.262251,-76.496722,500008
10006,44.262213,-76.496693,500009
10006,44.262160,-76.496666,500010
10006,44.262105,-76.496648,500011
10006,44.261467,-76.496554,500012
10006,44.261492,-76.496224,500013
10006,44.261492,-76.496224,510001
10006,44.261707,-76.493352,510002
10006,44.261711,-76.493293,510003
10006,44.261716,-76.493216,510004
10006,44.261716,-76.493216,520001
10006,44.261901,-76.490658,520002
10006,44.262681,-76.490779,520003
10006,44.262681,-76.490779,530001
10006,44.264132,-76.491004,530002
10006,44.264174,-76.491005,530003
10006,44.264206,-76.491001,530004
10006,44.264248,-76.490988,530005
10006,44.264277,-76.490973,530006
10006,44.264316,-76.490946,530007
10006,44.264342,-76.490922,530008
10006,44.264367,-76.490894,530009
10006,44.264395,-76.490850,530010
10006,44.264420,-76.490802,530011
10006,44.264435,-76.490764,530012
10006,44.264447,-76.490723,530013
10006,44.264459,-76.490665,530014
10006,44.264463,-76.490622,530015
10006,44.264465,-76.490563,530016
10006,44.264485,-76.490301,530017
10006,44.264485,-76.490301,540001
10006,44.264678,-76.487867,540002
10006,44.264691,-76.487770,540003
10006,44.264703,-76.487705,540004
10006,44.264726,-76.487610,540005
10006,44.264757,-76.487521,540006
10006,44.264778,-76.487472,540007
10006,44.264778,-76.487472,550001
10006,44.264781,-76.487462,550002
10006,44.264951,-76.487152,550003
10006,44.264805,-76.486999,550004
10006,44.264784,-76.486981,550005
10006,44.264739,-76.486948,550006
10006,44.264692,-76.486918,550007
10006,44.264644,-76.486893,550008
10006,44.264570,-76.486863,550009
10006,44.264545,-76.486856,550010
10006,44.262961,-76.486621,550011
10006,44.262961,-76.486621,560001
10006,44.262220,-76.486511,560002
10006,44.262335,-76.485034,560003
10006,44.262367,-76.484629,560004
10006,44.262367,-76.484629,570001
10006,44.262451,-76.483584,570002
10006,44.262584,-76.481861,570003
10006,44.262584,-76.481861,580001
10006,44.262598,-76.481679,580002
10006,44.262725,-76.480119,580003
10006,44.262727,-76.480065,580004
10006,44.262725,-76.479986,580005
10006,44.262717,-76.479906,580006
10006,44.262634,-76.479656,580007
10006,44.263167,-76.479077,580008
10006,44.263226,-76.479018,580009
10006,44.263288,-76.478962,580010
10006,44.263413,-76.478860,580011
10006,44.263478,-76.478813,580012
10006,44.263610,-76.478728,580013
10006,44.263678,-76.478690,580014
10006,44.263746,-76.478655,580015
10006,44.263886,-76.478596,580016
10006,44.263948,-76.478573,580017
10006,44.263948,-76.478573,590001
10006,44.263956,-76.478570,590002
10006,44.264028,-76.478548,590003
10006,44.264171,-76.478514,590004
10006,44.264244,-76.478502,590005
10006,44.264905,-76.478419,590006
10006,44.265167,-76.478410,590007
10006,44.265385,-76.478432,590008
10006,44.265602,-76.478462,590009
10006,44.265818,-76.478500,590010
10006,44.266270,-76.478604,590011
10006,44.266430,-76.478640,590012
10006,44.266430,-76.478640,600001
10006,44.268482,-76.479097,600002
10006,44.268482,-76.479097,610001
10006,44.268571,-76.479117,610002
10006,44.269558,-76.479337,610003
10006,44.269687,-76.479373,610004
10006,44.269818,-76.479396,610005
10006,44.269884,-76.479404,610006
10006,44.270016,-76.479410,610007
10006,44.270083,-76.479408,610008
10006,44.270148,-76.479403,610009
10006,44.270280,-76.479384,610010
10006,44.270345,-76.479371,610011
10006,44.270410,-76.479354,610012
10006,44.270474,-76.479334,610013
10006,44.270602,-76.479286,610014
10006,44.270727,-76.479225,610015
10006,44.270848,-76.479154,610016
10006,44.270908,-76.479114,610017
10006,44.271003,-76.479045,610018
10006,44.271003,-76.479045,620001
10006,44.271239,-76.478873,620002
10006,44.273034,-76.477491,620003
10006,44.273034,-76.477491,630001
10006,44.273177,-76.477382,630002
10006,44.273614,-76.477042,630003
10006,44.273790,-76.476901,630004
10006,44.273963,-76.476752,630005
10006,44.274133,-76.476597,630006
10006,44.274299,-76.476435,630007
10006,44.274463,-76.476265,630008
10006,44.274622,-76.476090,630009
10006,44.274893,-76.475803,630010
10006,44.274893,-76.475803,640001
10006,44.275532,-76.475126,640002
10006,44.275710,-76.474967,640003
10006,44.275892,-76.474816,640004
10006,44.276079,-76.474675,640005
10006,44.276268,-76.474542,640006
10006,44.276461,-76.474419,640007
10006,44.276657,-76.474305,640008
10006,44.276855,-76.474201,640009
10006,44.277056,-76.474107,640010
10006,44.277594,-76.473883,640011
10006,44.278365,-76.473551,640012
10006,44.278625,-76.473429,640013
10006,44.278545,-76.473088,640014
10006,44.278729,-76.472818,640015
10006,44.278697,-76.472519,640016
10006,44.278673,-76.472280,640017
10006,44.278824,-76.471979,640018
10006,44.278922,-76.472140,640019
10006,44.278755,-76.472422,640020
10007,44.278755,-76.472422,10001
10007,44.278697,-76.472519,10002
10007,44.278729,-76.472818,10003
10007,44.278545,-76.473088,10004
10007,44.278625,-76.473429,10005
10007,44.278365,-76.473551,10006
10007,44.277594,-76.473883,10007
10007,44.277056,-76.474107,10008
10007,44.276855,-76.474201,10009
10007,44.276657,-76.474305,10010
10007,44.276461,-76.474419,10011
10007,44.276268,-76.474542,10012
10007,44.276079,-76.474675,10013
10007,44.275892,-76.474816,10014
10007,44.275710,-76.474967,10015
10007,44.275532,-76.475126,10016
10007,44.274981,-76.475709,10017
10007,44.274981,-76.475709,20001
10007,44.274622,-76.476090,20002
10007,44.274463,-76.476265,20003
10007,44.274299,-76.476435,20004
10007,44.274133,-76.476597,20005
10007,44.273963,-76.476752,20006
10007,44.273790,-76.476901,20007
10007,44.273614,-76.477042,20008
10007,44.273177,-76.477382,20009
10007,44.272252,-76.478094,20010
10007,44.272252,-76.478094,30001
10007,44.271239,-76.478873,30002
10007,44.271011,-76.479039,30003
10007,44.271011,-76.479039,40001
10007,44.270908,-76.479114,40002
10007,44.270848,-76.479154,40003
10007,44.270727,-76.479225,40004
10007,44.270602,-76.479286,40005
10007,44.270474,-76.479334,40006
10007,44.270410,-76.479354,40007
10007,44.270345,-76.479371,40008
10007,44.270280,-76.479384,40009
10007,44.270148,-76.479403,40010
10007,44.270083,-76.479408,40011
10007,44.270016,-76.479410,40012
10007,44.269884,-76.479404,40013
10007,44.269818,-76.479396,40014
10007,44.269687,-76.479373,40015
10007,44.269558,-76.479337,40016
10007,44.268571,-76.479117,40017
10007,44.268204,-76.479035,40018
10007,44.268204,-76.479035,50001
10007,44.266270,-76.478604,50002
10007,44.266183,-76.478585,50003
10007,44.266183,-76.478585,60001
10007,44.265818,-76.478500,60002
10007,44.265602,-76.478462,60003
10007,44.265385,-76.478432,60004
10007,44.265167,-76.478410,60005
10007,44.264905,-76.478419,60006
10007,44.264244,-76.478502,60007
10007,44.264171,-76.478514,60008
10007,44.264028,-76.478548,60009
10007,44.263956,-76.478570,60010
10007,44.263889,-76.478595,60011
10007,44.263889,-76.478595,70001
10007,44.263886,-76.478596,70002
10007,44.263746,-76.478655,70003
10007,44.263678,-76.478690,70004
10007,44.263610,-76.478728,70005
10007,44.263478,-76.478813,70006
10007,44.263413,-76.478860,70007
10007,44.263288,-76.478962,70008
10007,44.263226,-76.479018,70009
10007,44.263167,-76.479077,70010
10007,44.262634,-76.479656,70011
10007,44.262717,-76.479906,70012
10007,44.262725,-76.479986,70013
10007,44.262727,-76.480065,70014
10007,44.262725,-76.480119,70015
10007,44.262634,-76.481236,70016
10007,44.262634,-76.481236,80001
10007,44.262598,-76.481679,80002
10007,44.262459,-76.483471,80003
10007,44.262459,-76.483471,90001
10007,44.262451,-76.483584,90002
10007,44.262335,-76.485034,90003
10007,44.262220,-76.486511,90004
10007,44.262703,-76.486583,90005
10007,44.262703,-76.486583,100001
10007,44.264545,-76.486856,100002
10007,44.264570,-76.486863,100003
10007,44.264644,-76.486893,100004
10007,44.264692,-76.486918,100005
10007,44.264739,-76.486948,100006
10007,44.264784,-76.486981,100007
10007,44.264805,-76.486999,100008
10007,44.264951,-76.487152,100009
10007,44.264781,-76.487462,100010
10007,44.264757,-76.487521,100011
10007,44.264726,-76.487610,100012
10007,44.264703,-76.487705,100013
10007,44.264691,-76.487770,100014
10007,44.264678,-76.487867,100015
10007,44.264671,-76.487957,100016
10007,44.264671,-76.487957,110001
10007,44.264465,-76.490563,110002
10007,44.264463,-76.490609,110003
10007,44.264463,-76.490609,120001
10007,44.264463,-76.490622,120002
10007,44.264459,-76.490665,120003
10007,44.264447,-76.490723,120004
10007,44.264435,-76.490764,120005
10007,44.264420,-76.490802,120006
10007,44.264395,-76.490850,120007
10007,44.264367,-76.490894,120008
10007,44.264342,-76.490922,120009
10007,44.264316,-76.490946,120010
10007,44.264277,-76.490973,120011
10007,44.264248,-76.490988,120012
10007,44.264206,-76.491001,120013
10007,44.264174,-76.491005,120014
10007,44.264132,-76.491004,120015
10007,44.262240,-76.490711,120016
10007,44.262240,-76.490711,130001
10007,44.261901,-76.490658,130002
10007,44.261721,-76.493151,130003
10007,44.261721,-76.493151,140001
10007,44.261711,-76.493293,140002
10007,44.261707,-76.493352,140003
10007,44.261467,-76.496554,140004
10007,44.262105,-76.496648,140005
10007,44.262160,-76.496666,140006
10007,44.262213,-76.496693,140007
10007,44.262251,-76.496722,140008
10007,44.262287,-76.496754,140009
10007,44.262330,-76.496807,140010
10007,44.262359,-76.496850,140011
10007,44.262385,-76.496898,140012
10007,44.262407,-76.496949,140013
10007,44.262430,-76.497025,140014
10007,44.262442,-76.497079,140015
10007,44.262451,-76.497158,140016
10007,44.262452,-76.497178,140017
10007,44.262436,-76.498254,140018
10007,44.262795,-76.498258,140019
10007,44.263660,-76.498289,140020
10007,44.263660,-76.498289,150001
10007,44.263666,-76.498289,150002
10007,44.263848,-76.498316,150003
10007,44.263922,-76.497234,150004
10007,44.263675,-76.497199,150005
10007,44.262656,-76.497057,150006
10007,44.262656,-76.497057,160001
10007,44.262430,-76.497025,160002
10007,44.262407,-76.496949,160003
10007,44.262385,-76.496898,160004
10007,44.262359,-76.496850,160005
10007,44.262330,-76.496807,160006
10007,44.262287,-76.496754,160007
10007,44.262251,-76.496722,160008
10007,44.262213,-76.496693,160009
10007,44.262160,-76.496666,160010
10007,44.262105,-76.496648,160011
10007,44.261467,-76.496554,160012
10007,44.261492,-76.496224,160013
10007,44.261492,-76.496224,170001
10007,44.261707,-76.493352,170002
10007,44.261711,-76.493293,170003
10007,44.261716,-76.493216,170004
10007,44.261716,-76.493216,180001
10007,44.261901,-76.490658,180002
10007,44.261910,-76.490522,180003
10007,44.261910,-76.490522,190001
10007,44.261986,-76.489424,190002
10007,44.261497,-76.489351,190003
10007,44.261497,-76.489351,200001
10007,44.260590,-76.489218,200002
10007,44.260620,-76.488817,200003
10007,44.260620,-76.488817,210001
10007,44.260699,-76.487750,210002
10007,44.260808,-76.486296,210003
10007,44.260837,-76.485936,210004
10007,44.260837,-76.485936,220001
10007,44.260927,-76.484818,220002
10007,44.261030,-76.483612,220003
10007,44.261030,-76.483612,230001
10007,44.261051,-76.483356,230002
10007,44.261122,-76.482474,230003
10007,44.261127,-76.482383,230004
10007,44.261127,-76.482290,230005
10007,44.261123,-76.482199,230006
10007,44.261114,-76.482108,230007
10007,44.261103,-76.482033,230008
10007,44.261002,-76.481490,230009
10007,44.261002,-76.481490,240001
10007,44.260950,-76.481210,240002
10007,44.259658,-76.481790,240003
10007,44.259414,-76.481899,240004
10007,44.259414,-76.481899,250001
10007,44.258594,-76.482268,250002
10007,44.257236,-76.482895,250003
10007,44.256741,-76.483028,250004
10007,44.256651,-76.483040,250005
10007,44.256561,-76.483047,250006
10007,44.256470,-76.483053,250007
10007,44.256380,-76.483053,250008
10007,44.256289,-76.483049,250009
10007,44.256165,-76.483050,250010
10007,44.256165,-76.483050,260001
10007,44.255737,-76.483050,260002
10007,44.255639,-76.483057,260003
10007,44.255541,-76.483068,260004
10007,44.255444,-76.483084,260005
10007,44.255347,-76.483105,260006
10007,44.255228,-76.483134,260007
10007,44.255109,-76.483172,260008
10007,44.254930,-76.483243,260009
10007,44.254745,-76.483347,260010
10007,44.254674,-76.483392,260011
10007,44.254674,-76.483392,270001
10007,44.254632,-76.483418,270002
10007,44.254523,-76.483498,270003
10007,44.254469,-76.483542,270004
10007,44.254417,-76.483588,270005
10007,44.253477,-76.484463,270006
10007,44.253070,-76.484797,270007
10007,44.252786,-76.485024,270008
10007,44.252786,-76.485024,280001
10007,44.252506,-76.485248,280002
10007,44.252448,-76.485286,280003
10007,44.252387,-76.485320,280004
10007,44.252325,-76.485347,280005
10007,44.252263,-76.485368,280006
10007,44.251451,-76.485549,280007
10007,44.251294,-76.485577,280008
10007,44.251294,-76.485577,290001
10007,44.250147,-76.485775,290002
10007,44.249876,-76.485922,290003
10007,44.249876,-76.485922,300001
10007,44.248234,-76.486811,300002
10007,44.248014,-76.486948,300003
10007,44.248014,-76.486948,310001
10007,44.247939,-76.486994,310002
10007,44.247861,-76.487032,310003
10007,44.247783,-76.487063,310004
10007,44.247703,-76.487086,310005
10007,44.247663,-76.487093,310006
10007,44.245942,-76.487374,310007
10007,44.245942,-76.487374,320001
10007,44.245708,-76.487412,320002
10007,44.244657,-76.487579,320003
10007,44.244209,-76.487659,320004
10007,44.244209,-76.487659,330001
10007,44.243819,-76.487729,330002
10007,44.243033,-76.487830,330003
10007,44.243033,-76.487830,340001
10007,44.242866,-76.487851,340002
10007,44.242573,-76.487841,340003
10007,44.242331,-76.487821,340004
10007,44.241909,-76.487746,340005
10007,44.241340,-76.487619,340006
10007,44.241316,-76.487610,340007
10007,44.241316,-76.487610,350001
10007,44.241295,-76.487602,350002
10007,44.241216,-76.487561,350003
10007,44.241091,-76.487470,350004
10007,44.241001,-76.487380,350005
10007,44.240826,-76.487148,350006
10007,44.240466,-76.486747,350007
10007,44.240263,-76.486543,350008
10007,44.240125,-76.486449,350009
10007,44.240125,-76.486449,360001
10007,44.240043,-76.486394,360002
10007,44.239157,-76.485914,360003
10007,44.239157,-76.485914,370001
10007,44.239028,-76.485843,370002
10007,44.238894,-76.485759,370003
10007,44.238417,-76.485506,370004
10007,44.237859,-76.485206,370005
10007,44.238022,-76.484262,370006
10007,44.238022,-76.484262,380001
10007,44.238037,-76.484176,380002
10007,44.238278,-76.482875,380003
10007,44.237850,-76.482788,380004
10007,44.237850,-76.482788,390001
10007,44.237256,-76.482665,390002
10007,44.237051,-76.482637,390003
10007,44.236992,-76.482874,390004
10007,44.236992,-76.482874,400001
10007,44.236747,-76.483866,400002
10007,44.236374,-76.483860,400003
10007,44.236374,-76.483860,410001
10007,44.235824,-76.483851,410002
10007,44.234723,-76.483816,410003
10007,44.234143,-76.483804,410004
10007,44.234143,-76.483804,420001
10007,44.233655,-76.483793,420002
10007,44.233280,-76.483781,420003
10007,44.232723,-76.483927,420004
10007,44.231831,-76.484169,420005
10007,44.231291,-76.484348,420006
10007,44.231291,-76.484348,430001
10007,44.230933,-76.484467,430002
10007,44.230091,-76.485156,430003
10007,44.229792,-76.485416,430004
10007,44.229792,-76.485416,440001
10007,44.229305,-76.485837,440002
10007,44.228697,-76.486365,440003
10007,44.228697,-76.486365,450001
10007,44.228561,-76.486485,450002
10007,44.227754,-76.487183,450003
10007,44.227074,-76.487789,450004
10007,44.227074,-76.487789,460001
10007,44.226960,-76.487892,460002
10007,44.226894,-76.487954,460003
10007,44.225432,-76.490352,460004
10007,44.225432,-76.490352,470001
10007,44.225311,-76.490551,470002
10007,44.224942,-76.490529,470003
10007,44.223528,-76.490381,470004
10007,44.222770,-76.490306,470005
10007,44.222759,-76.490330,470006
10007,44.222725,-76.490840,470007
10007,44.222725,-76.490840,480001
10007,44.222684,-76.491450,480002
10007,44.222657,-76.491915,480003
10007,44.222655,-76.491987,480004
10007,44.222657,-76.492131,480005
10007,44.222661,-76.492204,480006
10007,44.222674,-76.492347,480007
10007,44.222682,-76.492419,480008
10007,44.222704,-76.492561,480009
10007,44.222733,-76.492699,480010
10007,44.222750,-76.492768,480011
10007,44.222933,-76.493364,480012
10007,44.222959,-76.493469,480013
10007,44.222979,-76.493574,480014
10007,44.222987,-76.493627,480015
10007,44.223000,-76.493735,480016
10007,44.223008,-76.493844,480017
10007,44.223010,-76.493954,480018
10007,44.222982,-76.495010,480019
10007,44.224054,-76.495019,480020
10007,44.224054,-76.495019,490001
10007,44.224310,-76.495020,490002
10007,44.224259,-76.495587,490003
10007,44.225093,-76.495582,490004
10007,44.225532,-76.495577,490005
10007,44.225532,-76.495577,500001
10007,44.227281,-76.495560,500002
10007,44.227281,-76.495560,510001
10007,44.227899,-76.495553,510002
10007,44.227932,-76.496018,510003
10007,44.227931,-76.496142,510004
10007,44.227927,-76.496225,510005
10007,44.227922,-76.496266,510006
10007,44.227851,-76.496751,510007
10007,44.227785,-76.497114,510008
10007,44.227785,-76.497114,520001
10007,44.227583,-76.498223,520002
10007,44.227300,-76.499737,520003
10007,44.227243,-76.500054,520004
10007,44.227243,-76.500054,530001
10007,44.227008,-76.501368,530002
10007,44.226909,-76.501927,530003
10007,44.226896,-76.501994,530004
10007,44.226880,-76.502060,530005
10007,44.226844,-76.502190,530006
10007,44.226811,-76.502298,530007
10007,44.226811,-76.502298,540001
10007,44.226752,-76.502489,540002
10007,44.226430,-76.503543,540003
10007,44.226362,-76.503765,540004
10007,44.226143,-76.504462,540005
10007,44.226003,-76.504927,540006
10007,44.225979,-76.505004,540007
10007,44.225979,-76.505004,550001
10007,44.225697,-76.505922,550002
10007,44.225394,-76.506877,550003
10007,44.225394,-76.506877,560001
10007,44.225219,-76.507429,560002
10007,44.224962,-76.508300,560003
10007,44.224843,-76.508676,560004
10007,44.224684,-76.509215,560005
10007,44.224512,-76.509770,560006
