stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id
43.799094,1,1440,-79.478377,,,,,GLEN SHIELDS AV / OAKMOUNT CRES,0,167,
43.80489,1,1422,-79.440149,,,,,CLARK AV / ATKINSON AV,0,160,
43.805535,1,1424,-79.437089,,,,,CLARK AV / HILDA AV,0,161,
43.806408,1,1426,-79.433292,,,,,CLARK AV / CHARLES ST,0,162,
43.806892,2,1428,-79.427322,,,,CLARK AV & YORK HILL BLVD,CLARK AV / YORKHILL BLVD,0,163,
43.851481,2,6751,-79.344489,,,,,CLEGG RD STOP #6751,0,6356,
43.851765,1,6765,-79.341119,,,,,CLEGG RD STOP #6765,0,6357,
44.056046,2,2602,-79.474658,,,,,DAVIS DR / BARBARA RD,0,3689,
44.055293,2,2601,-79.478,,,,,DAVIS DR / GEORGE ST,0,3688,
44.216247,1,6739,-79.447536,,,,,GLENWOODS AV / ROSLEM AV,0,6352,
44.218081,2,6740,-79.447218,,,,GLENWOODS AV & WOODBINE AV,KESWICK MARKETPLACE STOP #6740,0,6353,
43.835956,2,6743,-79.465879,,,,,AUTUMN HILL BLVD / CHOPIN BLVD,0,6350,
43.836018,2,6744,-79.466166,,,,,AUTUMN HILL BLVD / CHOPIN BLVD,0,6351,
44.058509,2,2594,-79.464274,,,,,DAVIS DR / VINCENT ST,0,3682,
44.059088,2,2593,-79.461714,,,,,DAVIS DR / MAIN ST,0,3681,
44.059785,1,2592,-79.458597,,,,DAVIS DR & THE TANNERY MALL,DAVIS DR STOP # 2592,0,3680,
44.055497,1,2599,-79.477731,,,,,DAVIS DR / GEORGE ST,0,3687,
44.056314,2,2598,-79.474114,,,,,DAVIS DR / BARBARA RD,0,3686,
43.806255,1,3994,-79.501032,,,,,KEELE ST STOP # 3994,0,4521,
43.808481,1,3993,-79.501591,,,,,KEELE ST / RIVERMEDE RD,0,4520,
43.828179,2,6606,-79.551425,,,,,VELLORE WOODS BLVD STOP # 6606,0,6194,
43.831408,1,6607,-79.551166,,,,,VELLORE WOODS BLVD STOP # 6607,0,6195,
43.834026,2,6608,-79.560575,,,,DAVOS RD & FIORENTINA AV,DAVOS ROAD / FIORENTINA AV,0,6196,
43.833769,2,6609,-79.564287,,,,,DAVOS RD / FOSSIL HILL RD,0,6197,
43.845938,1,2809,-79.443551,,,,,EDGAR AV / AVENUE RD,0,2518,
43.847395,1,2810,-79.444146,,,,,AVENUE RD / OAK AV,0,2519,
43.875363,2,6605,-79.418196,,,,,MAJOR MACKENZIE DR / COLBORNE AV,0,6193,
43.842926,1,2805,-79.437352,,,,,PEARSON AV / WESTWOOD LANE,0,2514,
43.844814,1,2806,-79.438092,,,,,PEARSON AV / SCOTT DR,0,2515,
43.84692,2,2807,-79.438091,,,,,PEARSON AV / EDGAR AV,0,2516,
43.84663,1,2808,-79.440083,,,,,EDGAR AV STOP # 2808,0,2517,
43.8391,2,2801,-79.430101,,,,,GARDEN AV / YONGE ST,0,2510,
43.839232,1,2802,-79.430269,,,,,GARDEN AV / YONGE ST,0,2511,
43.837963,1,2803,-79.436214,,,,,GARDEN AV / PEARSON AV,0,2512,
43.840946,1,2804,-79.436835,,,,,PEARSON AV / ROOSEVELT DR,0,2513,
43.83729,1,3910,-79.491583,,,,CONFEDERATION PKWY & DUFFERIN HILL DR,CONFEDERATION PKWY / DUFFERIN HILL,0,2734,
43.840146,1,3911,-79.491953,,,,,CONFEDERATION PKWY / RUTHERFORD RD,0,2735,
43.856999,1,3971,-79.539611,,,,,TIERRA AV / JANE ST,0,2736,
43.856733,1,3972,-79.541733,,,,,TIERRA AV / DISCOVERY TRL,0,2737,
43.835804,1,3906,-79.482683,,,,,TEN OAKS BLVD / DUFFERIN ST,0,2730,
43.835346,1,3907,-79.48499,,,,,TEN OAKS BLVD / FOREST RUN BLVD,0,2731,
43.835348,1,3908,-79.488109,,,,,TEN OAKS BLVD / FORECASTLE RD,0,2732,
43.861157,1,6102,-79.513409,,,,,MCNAUGHTON RD / KEELE ST,0,5299,
43.919624,1,6075,-79.476003,,,,,BATHURST ST / MILOS RD,0,5297,
43.856022,1,3973,-79.547137,,,,,TIERRA AV / JOHN DEISMAN BLVD,0,2738,
43.889737,1,1346,-79.310452,,,,,BUR OAK AV / HENRIETTA ST,0,1846,
44.061345,1,2282,-79.422234,,,,,HARRY WALKER PKWY STOP # 2282,0,3531,
44.019023,2,2281,-79.448821,,,,,PEDERSEN DR / EARL STEWART DR,0,3530,
44.066276,1,2284,-79.425903,,,,,HARRY WALKER PKWY / DAVIS DR,0,3533,
44.064333,1,2283,-79.425047,,,,,HARRY WALKER PKWY / TWINNEY DR,0,3532,
44.07772,1,2288,-79.445177,,,,,LESLIE VALLEY DR / HERRIDGE CIR,0,3535,
44.079595,2,2285,-79.43615,,,,,LESLIE VALLEY DR / MEADOW LANE,0,3534,
44.073753,1,2290,-79.451432,,,,,LESLIE VALLEY DR / BAYVIEW PKWY,0,3537,
44.075189,2,2289,-79.447197,,,,,LESLIE VALLEY DR / KEMP RD,0,3536,
44.075023,1,2292,-79.447048,,,,,LESLIE VALLEY DR / KEMP RD,0,3539,
44.073626,2,2291,-79.451638,,,,,BAYVIEW PKWY / LESLIE VALLEY DR,0,3538,
43.844183,1,5868,-79.476325,,,,,RUTHERFORD RD / CRIMSON FOREST DR,0,5056,
43.889341,1,1344,-79.312012,,,,,BUR OAK AV / FAIRLAWN AV,0,1844,
44.056254,1,5862,-79.499746,,,,,WOODSPRING AV / ART WEST AV,0,5050,
43.903251,1,5863,-79.375154,,,,,ELGIN MILLS RD / PRINCE REGENT ST,0,5051,
43.893439,1,5865,-79.24042,,,,,LARKIN AV / SAWYER CRES,0,5053,
43.827222,1,1311,-79.327941,,,,,DENISON ST / HOOD RD,0,1814,
43.886669,1,1312,-79.229593,,,,,BUR OAK AV / RIVERLANDS AV,0,1815,
43.826384,1,1313,-79.331583,,,,,DENISON ST STOP # 1313,0,1816,
43.90246,1,1314,-79.243703,,,,,BUR OAK AV / ALFRED PATERSON DR,0,1817,
43.830688,2,1307,-79.322885,,,,,DENISON ST STOP # 1307,0,1810,
43.891722,1,1308,-79.231023,,,,,BUR OAK AV / DONALD SIM AV,0,1811,
43.827609,1,1309,-79.326288,,,,,DENISON ST / WARDEN AV,0,1812,
43.888273,1,1310,-79.230045,,,,,BUR OAK AV / THE MEADOWS AV,0,1813,
43.825719,1,1315,-79.334518,,,,,DENISON ST STOP # 1315,0,1818,
43.90247,1,1316,-79.249689,,,,BUR OAK AV & GREENSBOROUGH VILLAGE CIR,BUR OAK AV / GREENSBOROUGH VILLAGE,0,1819,
43.802193,1,4424,-79.568099,,,,,ABERDEEN AV / ANDREA LANE,0,1107,
43.84617,2,6631,-79.560789,,,,,WESTON RD / MAJOR MACKENZIE DR,0,6222,
43.844946,1,6632,-79.408165,,,,,HIGH TECH RD / BAYVIEW AV,0,6223,
43.829867,2,6627,-79.55177,,,,,VELLORE WOODS BLVD / COMDEL BLVD,0,6220,
43.828105,2,6628,-79.551598,,,,,VELLORE WOODS BLVD STOP # 6628,0,6221,
43.840549,2,9837,-79.399105,,,,,HIGHWAY 7 / SOUTH PARK RD,0,6226,
43.840774,2,9838,-79.397566,,,,,HIGHWAY 7 / CHALMERS RD,0,6227,
43.84415,1,6634,-79.382711,,,,,HIGHWAY 7 / LESLIE ST,0,6224,
43.844696,1,6635,-79.382009,,,,,HIGHWAY 7 / LESLIE ST,0,6225,
43.893638,1,1844,-79.240594,,,,,LARKIN AV / SAWYER CRES,0,2169,
43.841994,1,6636,-79.392058,,,,,HIGHWAY 7 / TIMES AV,0,6228,
43.843161,1,6637,-79.386826,,,,,HIGHWAY 7 / COMMERCE VALLEY DR WEST,0,6229,
43.895048,1,1843,-79.24367,,,,,LARKIN AV / PIPHER GATE,0,2168,
43.803805,2,6659,-79.625711,,,,,ROYALPARK WAY / SUNDANCE CRT,0,6259,
43.860045,2,3178,-79.384307,,,,,MURAL ST STOP # 3178,0,4332,
44.311217,2,6491,-79.421921,,,,METRO RD & THIRD AVE,METRO RD / THIRD AV,0,6070,
43.820788,2,3437,-79.36554,,,,,SIMONSTON BLVD / FLOWERVALE RD,0,671,
44.251115,2,6276,-79.485641,,,,,METRO RD N / FIRST AVE,0,5558,
43.891094,1,1839,-79.257453,,,,,LARKIN AV / BRYANT RD,0,2164,
43.838226,1,1024,-79.388521,,,,,SOUTH PARK RD / PARK COMMON BLVD,0,1609,
43.839276,1,1022,-79.38645,,,,,SOUTH PARK RD / POND DR,0,1608,
43.846026,2,5775,-79.259978,,,,,FONDA RD / GOLDEN AV,0,3229,
43.849095,2,5774,-79.261876,,,,,HIGHGLEN AV / FONDA RD,0,3228,
43.865388,1,1530,-79.234752,,,,,LEGACY DR / RUSSELL JARVIS DR,0,1979,
43.871186,1,1529,-79.323572,,,,,CARLTON RD / MILLSTONE CRT,0,1978,
43.841872,2,1011,-79.375301,,,,,COMMERCE VALLEY DR STOP # 1011,0,1601,
43.843877,1,1010,-79.424281,,,,,RED MAPLE RD / ONEIDA CRES,0,1600,
43.840397,2,1013,-79.376974,,,,,COMMERCE VALLEY DR STOP # 1013,0,1603,
43.860308,1,1526,-79.233443,,,,,LEGACY DR / HONEYSUCKLE DR,0,1974,
43.839414,1,1016,-79.381612,,,,,COMMERCE VALLEY DR / LESLIE ST,0,1605,
43.839784,1,1014,-79.378873,,,,,COMMERCE VALLEY DR STOP # 1014,0,1604,
43.840137,1,1020,-79.383881,,,,,SOUTH PARK RD / COMMERCE VALLEY DR,0,1607,
43.840189,1,1018,-79.383285,,,,,COMMERCE VALLEY DR / SOUTH PARK RD,0,1606,
43.798104,1,3626,-79.56316,,,,,ANSLEY GROVE RD STOP # 3626,0,809,
43.795362,1,3624,-79.562542,,,,,ANSLEY GROVE RD / CHANCELLOR DR,0,808,
43.882977,2,1838,-79.266015,,,,,RAYMERVILLE DR / SNIDER DR,0,2163,
43.784391,1,3617,-79.48294,,,,,STEELES AV STOP # 3617,0,802,
43.784884,1,3615,-79.480873,,,,,STEELES AV / ALNESS ST,0,800,
43.79294,1,3622,-79.561968,,,,,ANSLEY GROVE RD / SNIDER GREEN,0,807,
43.78278,2,3621,-79.489825,,,,,STEELES AV / TANDEM RD,0,806,
43.783436,1,3619,-79.48704,,,,,STEELES AV / CAPSTAN GATE,0,804,
43.869369,2,4390,-79.428275,,,,,PALMER AV / LENNOX AV,0,2848,
43.86859,2,4391,-79.431952,,,,,PALMER AV / RUGGLES AV,0,2849,
43.873087,2,4387,-79.428036,,,,,CEDAR AV / MAJOR MACKENZIE DR,0,2846,
43.869759,2,4389,-79.426783,,,,,CEDAR AV / PALMER AV,0,2847,
43.869202,1,4384,-79.42865,,,,,PALMER AV / LENNOX AV,0,2844,
43.870421,2,4386,-79.426914,,,,,CEDAR AV / FOX RUN CRES,0,2845,
43.866209,2,4373,-79.311395,,,,,MAIN ST UNIONVILLE / FRED VARLEY DR,0,2842,
43.869616,2,4374,-79.426807,,,,,PALMER AV / CEDAR AV,0,2843,
43.849001,1,4371,-79.416391,,,,,SILVER LINDEN DR / YUKON DR,0,2840,
43.849045,2,4372,-79.421219,,,,SILVER LINDEN DR & MELLVILLE ST,SILVER LINDEN DR / MELVILLE ST,0,2841,
43.988578,1,1167,-79.475993,,,,,MURRAY DR / GOLF LINKS DR,0,3320,
43.990941,1,1169,-79.479888,,,,,MURRAY DR / KENNEDY ST,0,3321,
43.988621,1,1177,-79.476192,,,,,MURRAY DR / GOLF LINKS DR,0,3322,
43.985275,1,1179,-79.476161,,,,,MURRAY DR / SEATON DR,0,3323,
43.983615,1,1181,-79.474501,,,,,MURRAY DR / GLASS DR,0,3324,
43.984286,1,1183,-79.469866,,,,,MURRAY DR / NISBET DR,0,3325,
43.986094,1,1185,-79.466976,,,,,MURRAY DR / MOSAICS AV,0,3326,
43.999805,2,1187,-79.467392,,,,,WELLINGTON ST / YONGE ST,0,3327,
43.998714,1,1189,-79.472162,,,,,WELLINGTON ST / GEORGE ST,0,3328,
43.997919,1,1191,-79.475881,,,,,WELLINGTON ST / HAIDA DR,0,3329,
44.095523,2,5065,-79.476882,,,,,HOLLAND RIVER BLVD / HILLTOP DR,0,4007,
43.756009,1,6270,-79.601594,,,,,MARTIN GROVE RD / BRUNELLO GT,0,5478,
43.827081,1,6273,-79.534583,,,,,VAUGHAN MILLS TERMINAL PLATFORM 5,0,5479,
43.838179,1,1264,-79.245475,,,,,EASTVALE DR / STEELES AV,0,1775,
43.840048,1,1262,-79.246538,,,,,EASTVALE DR / BILLINGSLEY CRES,0,1774,
43.841404,1,1272,-79.265837,,,,,DENISON ST / MIDDLEFIELD RD,0,1777,
43.836844,2,1266,-79.250771,,,,,STEELES AV / MARKHAM RD,0,1776,
43.837608,1,1256,-79.266267,,,,,MIDDLEFIELD RD STOP # 1256,0,1771,
43.836413,1,1254,-79.267291,,,,,ELSON ST / MIDDLEFIELD RD,0,1770,
43.840549,1,1258,-79.264689,,,,,MIDDLEFIELD RD / DENISON ST,0,1772,
43.841711,1,1274,-79.268183,,,,,DENISON ST / FEATHERSTONE AV,0,1779,
43.850635,1,1273,-79.445248,,,,,CARRVILLE RD / AVENUE RD,0,1778,
43.916541,2,2494,-79.447782,,,,,YONGE ST / TOWNWOOD DR,0,321,
43.844961,2,5292,-79.415382,,,,,SILVER LINDEN DR / GRASSLANDS AV,0,3073,
43.948224,1,2501,-79.455386,,,,,YONGE ST / ASHFIELD DR,0,326,
43.950171,2,2502,-79.455859,,,,,YONGE ST / ELM GROVE AV,0,327,
43.827051,2,4591,-79.465218,,,,MAPLE SUGAR LANE & THORNHILL WOODS DR,MAPLE SUGAR LANE / THORNHILL WOODS,0,1159,
43.835945,1,4590,-79.468315,,,,THORNHILL WOODS DR & AUTUMN HILL BLVD,THORNHILL WOODS DR / AUTUMN HILL BL,0,1158,
43.84257,1,4587,-79.469368,,,,,THORNHILL WOODS DR / FOXWOOD RD,0,1155,
43.843806,1,4586,-79.469724,,,,,THORNHILL WOODS DR / MINTWOOD RD,0,1154,
43.837858,1,4589,-79.468849,,,,,THORNHILL WOODS DR / MATISSE TRL,0,1157,
43.840649,1,4588,-79.469577,,,,THORNHILL WOODS DR & APPLE BLOSSOM DR,THORNHILL WOODS DR / APPLE BLOSSOM,0,1156,
43.84118,1,4583,-79.469417,,,,,THORNHILL WOODS DR / SERENE WAY,0,1151,
43.837566,1,4582,-79.468636,,,,,THORNHILL WOODS DR / MATISSE TRL,0,1150,
43.84467,1,4585,-79.469879,,,,,THORNHILL WOODS DR / RUTHERFORD RD,0,1153,
43.842754,1,4584,-79.469243,,,,,THORNHILL WOODS DR / FOXWOOD RD,0,1152,
43.939031,1,6213,-79.434459,,,,,OLD COLONY RD / TIGER LILY ST,0,5518,
43.971525,1,6206,-79.480294,,,,,MCCLELLAN WAY / BONNY MEADOWS DR,0,5511,
43.895793,1,5127,-79.287758,,,,,BUR OAK AV / COUNTRY RIDGE DR,0,3038,
43.975911,1,6208,-79.475691,,,,,MCCLELLAN WAY / TAMARAC TRAIL,0,5513,
43.972773,1,6207,-79.477897,,,,,MCCLELLAN WAY / BROOKEVIEW DR,0,5512,
43.938431,1,6210,-79.446077,,,,,OLD COLONY RD STOP # 6210,0,5515,
43.939905,1,6209,-79.452893,,,,,OLD COLONY RD / CAROUSEL CRES,0,5514,
43.939128,1,6212,-79.43863,,,,,OLD COLONY RD / LEBOVIC DR,0,5517,
43.938477,1,6211,-79.442052,,,,,OLD COLONY RD / PICNIC ST,0,5516,
43.879109,1,5004,-79.314007,,,,,KENNEDY RD / 16TH AV,0,2998,
43.888251,1,5005,-79.316355,,,,,KENNEDY RD / BUR OAK AV,0,2999,
43.903405,1,5837,-79.294167,,,,,MAJOR MACKENZIE DR / MCCOWAN RD,0,1552,
43.750546,2,9758,-79.462636,,,,SHEPPARD AV & WILLIAM R ALLEN RD,DOWNSVIEW STATION / WILLIAM R ALLEN,0,59,
43.861714,1,1528,-79.234956,,,,,LEGACY DR / ROUGE BANK DR,0,1977,
43.815814,2,5594,-79.526768,,,,,EDILCAN DR / SARAMIA CRES,0,1556,
43.819842,2,5597,-79.523159,,,,,CREDITSTONE RD STOP # 5597,0,1559,
43.865302,2,9749,-79.292103,,,,HIGHWAY 7 & BULLOCK DR,HWY 7 / BULLOCK,0,54,
43.86708,1,9752,-79.285212,,,,HIGHWAY 7 & MCCOWAN RD,HWY 7 / MCCOWAN,0,57,
43.867217,1,9751,-79.283868,,,,HIGHWAY 7 & MCCOWAN RD,HWY 7 / MCCOWAN,0,56,
43.852246,1,9746,-79.313587,,,,PLATFORM 1,UNIONVILLE STATION,0,51,
43.853091,1,9745,-79.311274,,,,ENTERPRISE BLVD & YMCA BLVD,ENTERPRISE / YMCA,0,50,
43.86215,1,9748,-79.303634,,,,KENNEDY RD & HIGHWAY 7,KENNEDY RD / HWY 7,0,53,
43.862512,1,9747,-79.303478,,,,KENNEDY RD & HIGHWAY 7,KENNEDY RD / HWY 7,0,52,
43.836976,1,3282,-79.456035,,,,BATHURST ST & AUTUMN HILL BLVD,BATHURST ST / AUTUMN HILL RD,0,537,
43.865408,1,9750,-79.292544,,,,HIGHWAY 7 & BULLOCK DR,HWY 7 / BULLOCK,0,55,
43.822244,1,3280,-79.452628,,,,,BATHURST ST / FLAMINGO RD,0,535,
43.819737,2,3279,-79.45205,,,,,BATHURST ST / WESTMOUNT BLVD,0,534,
43.812091,2,3278,-79.450148,,,,,BATHURST ST STOP # 3278,0,533,
43.803249,1,3277,-79.448198,,,,,BATHURST ST / CLARK AV,0,532,
43.799275,1,3276,-79.447251,,,,,BATHURST ST / CHABAD GATE,0,531,
43.796784,1,3275,-79.446676,,,,,BATHURST ST STOP # 3275,0,530,
43.887451,1,4953,-79.361844,,,,,HAZELTON AV / MAJOR MACKENZIE DR,0,2992,
43.843209,2,3284,-79.457504,,,,,BATHURST ST / TEEFY AV,0,539,
43.826242,1,4627,-79.609577,,,,,ISLINGTON AV / NAPA VALLEY AV,0,1181,
44.06383,1,2449,-79.475573,,,,,HARRISON DR / LONDON RD,0,3602,
43.890999,1,4955,-79.317573,,,,,ANGUS GLEN BLVD / KENNEDY RD,0,2993,
43.860386,1,1455,-79.342172,,,,,APPLE CREEK BLVD / WHITEHALL DR,0,1908,
43.844171,1,2470,-79.430692,,,,,YONGE ST / BERESFORD DR,0,303,
43.866377,1,5000,-79.303919,,,,,KENNEDY RD / AUSTIN DR,0,2994,
43.860084,2,1457,-79.339074,,,,,APPLE CREEK BLVD / TOWN CENTRE BLVD,0,1909,
43.869851,1,5001,-79.304843,,,,,KENNEDY RD / CARLTON RD,0,2995,
43.842347,1,1625,-79.310594,,,,,14TH AV / MCDOWELL GATE,0,5137,
44.312081,2,6329,-79.416863,,,,,METRO RD / KENNEDY RD,0,5607,
43.844221,1,9731,-79.383281,,,,HIGHWAY 7 & LESLIE ST,HWY 7 / LESLIE,0,36,
44.318274,2,6225,-79.385352,,,,,METRO RD NORTH / ALEXANDER BLVD,0,5601,
43.875844,1,5002,-79.309673,,,,,KENNEDY RD / THE BRIDLE TRL,0,2996,
44.307414,2,6232,-79.441045,,,,,METRO RD N / CIVIC CENTRE RD,0,5602,
43.876842,1,5003,-79.312689,,,,,KENNEDY RD / BIRCHVIEW LANE,0,2997,
43.868726,2,2187,-79.423149,,,,,ESSEX AV / PALISER CRES,0,2348,
44.312306,2,6330,-79.416306,,,,,METRO RD / KENNEDY RD,0,5608,
43.89717,2,5919,-79.223773,,,,CORNELL ROUGE BLVD & WHITE'S HILL AV,CORNELL ROUGE BLVD / WHITE'S HILL,0,3297,
43.834045,1,3281,-79.455218,,,,,BATHURST ST / SUMMERIDGE DR,0,536,
43.864439,1,1443,-79.358915,,,,,JOHN BUTTON BLVD / MILLBROOK GATE,0,1902,
43.861652,1,1445,-79.357361,,,,,JOHN BUTTON BLVD / HOODVIEW CRT,0,1903,
43.853831,1,2873,-79.410168,,,,,BAYVIEW AV STOP # 2873,0,429,
43.856002,1,2872,-79.410691,,,,,BAYVIEW AV / DUNCAN RD,0,428,
43.866379,1,1439,-79.352495,,,,,JOHN BUTTON BLVD / MILITIA TRL,0,1900,
43.875354,1,2865,-79.415408,,,,,BAYVIEW AV / MAJOR MACKENZIE DR,0,421,
43.877896,1,2864,-79.416026,,,,,BAYVIEW AV / MARAMAK RD,0,420,
43.869023,1,2867,-79.413927,,,,,BAYVIEW AV / WELDRICK RD,0,423,
43.872415,1,2866,-79.414715,,,,,BAYVIEW AV / PALMER AV,0,422,
43.862989,1,2869,-79.412405,,,,,BAYVIEW AV / ARDWOLD GATE,0,425,
43.867023,1,2868,-79.413427,,,,,BAYVIEW AV / HILLSVIEW DR,0,424,
43.858141,1,2871,-79.411239,,,,,BAYVIEW AV / 16TH AV,0,427,
43.861189,1,2870,-79.411969,,,,,BAYVIEW AV / FERN AV,0,426,
43.802761,1,3697,-79.564608,,,,,ABERDEEN AV / ANSLEY GROVE RD,0,854,
43.956254,1,4515,-79.44292,,,,,WOOD RIM DR / WORTHINGTON AV,0,3816,
43.954356,1,4516,-79.442618,,,,,WOOD RIM DR / ALOE AV,0,3817,
43.951159,1,4513,-79.44296,,,,,WOOD RIM DR / NORTH LAKE RD,0,3814,
43.781611,1,3698,-79.493765,,,,,STEELES AV / KEELE ST,0,855,
43.951473,1,4517,-79.442938,,,,,WOOD RIM DR / NORTH LAKE RD,0,3818,
43.897112,2,4528,-79.522026,,,,,KEELE ST STOP # 4528,0,3819,
43.782446,1,3700,-79.490237,,,,,STEELES AV / PETROLIA RD,0,856,
43.783097,1,3702,-79.487481,,,,,STEELES AV / SHALE GATE,0,857,
43.841298,1,2351,-79.429989,,,,,YONGE ST / HIGH TECH RD,0,302,
43.801072,2,3693,-79.569566,,,,,ABERDEEN AV / ALLISTON RD,0,851,
43.865594,2,6811,-79.387484,,,,,LESLIE ST STOP #6811,0,6424,
43.865758,2,6812,-79.387789,,,,,LESLIE ST STOP #6812,0,6425,
43.88235,2,6813,-79.214597,,,,,HIGHWAY 7 / DONALD COUSENS PKWY,0,6426,
43.86656,2,6814,-79.436266,,,,,HARDING BLVD / YONGE ST,0,6427,
44.192072,2,6808,-79.46423,,,,LESLIE ST & RAVENSHOE RD,LESLIE ST STOP #6808,0,6420,
43.778448,1,3694,-79.507342,,,,,STEELES AV STOP # 3694,0,852,
44.15703,2,6810,-79.455228,,,,,LESLIE ST / HOLBORN RD,0,6422,
43.773017,2,6807,-79.621415,,,,,HIGHWAY 27 / HIGHWAY 7,0,6423,
43.802189,1,3695,-79.567666,,,,,ABERDEEN AV / ANDREA LANE,0,853,
43.890757,1,3108,-79.290392,,,,,MCCOWAN RD / WILFRED MURISON AV,0,4291,
43.906053,2,6816,-79.282835,,,,MAJOR MACKENZIE DR EAST & GREENSPIRE AV,MAJOR MACKENZIE DR EAST / GREENSPIR,0,6429,
43.881911,1,3110,-79.288264,,,,,MCCOWAN RD / MANHATTAN DR,0,4293,
43.885418,1,3109,-79.289102,,,,,MCCOWAN RD / 16TH AV,0,4292,
43.862016,2,2476,-79.43493,,,,,YONGE ST / CLARISSA DR,0,307,
43.956556,2,5639,-79.279128,,,,,HIGHWAY 48 / HOOVER PARK RD,0,3177,
43.822242,2,5599,-79.523685,,,,,CREDITSTONE RD STOP # 5599,0,1422,
44.02119,2,6578,-79.45659,,,,,GATEWAY DR / ST. JOHN'S SDRD,0,6169,
44.014549,2,6577,-79.450209,,,,,HOLLANDVIEW TRL / MCMASTER AV,0,6168,
44.251559,2,6473,-79.485874,,,,,METRO RD / FIRST AV,0,6161,
43.870637,2,6552,-79.214231,,,,SMARTCENTRES MARKHAM BOXGROVE & STOP #6552,SMARTCENTRES MARKHAM BOXGROVE PLAZA,0,6165,
43.867323,1,6554,-79.228283,,,,,COPPER CREEK DR / NINTH LINE,0,6164,
43.870306,2,6553,-79.215469,,,,SMARTCENTRES MARKHAM BOXGROVE & STOP # 6553,SMARTCENTRES MARKHAM BOXGROVE STOP,0,6166,
43.910953,2,6001,-79.424072,,,,,BAYVIEW AV / 19TH AV,0,4749,
43.82485,1,5602,-79.524027,,,,,LOCKE ST / CREDITSTONE RD,0,1425,
43.846448,1,5736,-79.554392,,,,,CITYVIEW BLVD / MAJOR MACKENZIE DR,0,4742,
43.819405,1,1347,-79.397519,,,,,JOHN ST / PORTERFIELD CRES,0,1847,
43.897507,1,2994,-79.239886,,,,,16TH AV / NINTH LINE,0,2565,
43.855674,1,2166,-79.456643,,,,,WELDRICK RD / ANNETTE GATE,0,2330,
43.855083,1,2167,-79.459522,,,,,WELDRICK RD / BATHURST ST,0,2331,
43.860876,2,6675,-79.221633,,,,,RIVERWALK DR / SELLWOOD LN,0,6254,
43.891909,2,6565,-79.51355,,,,,RAVINEVIEW DR / BEAVERBROOK CRES,0,6138,
43.882365,1,1860,-79.261919,,,,,MAIN ST MARKHAM / STATION ST,0,2183,
43.882874,1,1857,-79.26182,,,,,MAIN ST MARKHAM / RAMONA BLVD,0,2182,
43.881347,1,1856,-79.261446,,,,,PARKWAY AV / MAIN ST MARKHAM,0,2181,
43.881888,1,1855,-79.259274,,,,,PARKWAY AV / ORCHARD ST,0,2180,
43.848699,1,1864,-79.453336,,,,,CARRVILLE RD / AYR RD,0,2186,
43.853344,1,1729,-79.520313,,,,,MAJOR MACKENZIE DR / KILLIAN RD,0,229,
43.854123,1,1727,-79.516385,,,,,MAJOR MACKENZIE DR STOP # 1727,0,228,
43.855122,1,1725,-79.511917,,,,,MAJOR MACKENZIE DR / KEELE ST,0,227,
43.856407,1,1723,-79.508495,,,,,MAJOR MACKENZIE DR STOP # 1723,0,226,
43.857747,1,1721,-79.502577,,,,,MAJOR MACKENZIE DR / HILL ST,0,225,
43.861504,1,1719,-79.48681,,,,,MAJOR MACKENZIE DR / DUFFERIN ST,0,224,
43.866089,1,1717,-79.462371,,,,,MAJOR MACKENZIE DR / BATHURST ST,0,223,
43.867029,1,1715,-79.457412,,,,,MAJOR MACKENZIE DR / HEADDON GATE,0,222,
43.867734,1,1713,-79.453965,,,,,MAJOR MACKENZIE DR STOP # 1713,0,221,
43.95734,1,1712,-79.485864,,,,,15TH SDRD / BATHURST ST,0,220,
43.822705,2,1892,-79.311865,,,,,STEELES AV / PUTNAM GATE,0,2213,
43.823929,1,1891,-79.30734,,,,,KENNEDY RD / STEELES AV,0,2212,
43.827974,1,1890,-79.307974,,,,,KENNEDY RD / CLAYTON DR,0,2211,
43.832618,1,1889,-79.305563,,,,,KENNEDY RD / GORVETTE RD,0,2210,
43.840199,1,9820,-79.425598,,,,,RICHMOND HILL CENTRE PLATFORM 1,0,121,
44.244192,2,6326,-79.451152,,,,,WOODBINE AV / DUNNVILLE RD,0,5604,
43.826202,2,1898,-79.310773,,,,,HARVEST MOON DR / MAITLAND DR,0,2219,
43.823769,2,1897,-79.310654,,,,,HARVEST MOON DR / APPLEBY CRES,0,2218,
43.863822,2,2176,-79.436148,,,,,MAY AV / YONGE ST,0,2339,
44.318416,2,6224,-79.385234,,,,,METRO RD NORTH / ALEXANDER BLVD,0,5600,
43.798697,1,1404,-79.466937,,,,,CLARK AV / JOSEPH AARON BLVD,0,151,
43.797794,1,1402,-79.469322,,,,,CLARK AV STOP # 1402,0,150,
43.802128,1,1408,-79.460335,,,,,CLARK AV STOP # 1408,0,153,
43.800394,1,1406,-79.464827,,,,,CLARK AV / STONEMILL GATE,0,152,
43.801757,1,1412,-79.456507,,,,,CLARK AV STOP # 1412,0,155,
43.801941,1,1410,-79.458189,,,,,CLARK AV / NEW WESTMINSTER DR,0,154,
